# Species	Genes	Alg.-Conn.	GCF_000007365.1_ASM736v1_protein.faa	GCF_000007725.1_ASM772v1_protein.faa	GCF_000009605.1_ASM960v1_protein.faa	GCF_000021065.1_ASM2106v1_protein.faa	GCF_000021085.1_ASM2108v1_protein.faa	GCF_000090965.1_ASM9096v1_protein.faa	GCF_000174075.1_ASM17407v1_protein.faa	GCF_000183225.1_ASM18322v1_protein.faa	GCF_000183245.1_ASM18324v1_protein.faa	GCF_000183285.1_ASM18328v1_protein.faa	GCF_000183305.1_ASM18330v1_protein.faa	GCF_000217635.1_ASM21763v1_protein.faa	GCF_000225445.1_ASM22544v1_protein.faa	GCF_000225465.1_ASM22546v1_protein.faa	GCF_000521525.1_ASM52152v1_protein.faa	GCF_000521545.1_ASM52154v1_protein.faa	GCF_000521565.1_ASM52156v1_protein.faa	GCF_000521585.1_ASM52158v1_protein.faa	GCF_001280225.1_ASM128022v1_protein.faa	GCF_001648115.1_ASM164811v1_protein.faa	GCF_001700895.1_ASM170089v1_protein.faa	GCF_003096055.1_ASM309605v1_protein.faa	GCF_003099975.1_ASM309997v1_protein.faa	GCF_003671935.1_ASM367193v1_protein.faa	GCF_005080705.1_ASM508070v1_protein.faa	GCF_005080725.1_ASM508072v1_protein.faa	GCF_005080745.1_ASM508074v1_protein.faa	GCF_005080765.1_ASM508076v1_protein.faa	GCF_005080785.1_ASM508078v1_protein.faa	GCF_005080825.1_ASM508082v1_protein.faa	GCF_005080845.1_ASM508084v1_protein.faa	GCF_005080865.1_ASM508086v1_protein.faa	GCF_005080885.1_ASM508088v1_protein.faa	GCF_005080965.1_ASM508096v1_protein.faa	GCF_005081185.1_ASM508118v1_protein.faa	GCF_005081445.1_ASM508144v1_protein.faa	GCF_005081705.1_ASM508170v1_protein.faa	GCF_005081945.1_ASM508194v1_protein.faa	GCF_005082145.1_ASM508214v1_protein.faa	GCF_005082365.1_ASM508236v1_protein.faa	GCF_005082585.1_ASM508258v1_protein.faa	GCF_005082825.1_ASM508282v1_protein.faa	GCF_005083105.1_ASM508310v1_protein.faa	GCF_005083345.1_ASM508334v1_protein.faa	GCF_005083565.1_ASM508356v1_protein.faa	GCF_005083845.1_ASM508384v1_protein.faa	GCF_005237295.1_ASM523729v1_protein.faa	GCF_006741185.1_BucNmo_1.0_protein.faa	GCF_009068925.1_ASM906892v1_protein.faa	GCF_009069125.1_ASM906912v1_protein.faa	GCF_011035165.1_ASM1103516v1_protein.faa	GCF_013394915.1_ASM1339491v1_protein.faa	GCF_013487785.1_ASM1348778v1_protein.faa	GCF_900016785.1_BTsPazieg1.0_protein.faa	GCF_900128595.1_BCipseudotaxifoliae_v1.0_protein.faa	GCF_900128725.1_BCifornacula_v1.0_protein.faa	GCF_900128735.1_BCiconfinis_v1.0_protein.faa	GCF_900560745.1_BuCistrobi3249_v2.0_protein.faa	GCF_900698845.1_BuCisplendens_pseudotsugae_v1.0_protein.faa	GCF_900698865.1_BuCicuneomaculata_v1.0_protein.faa	GCF_900698895.1_BuCicurtihirsuta_v1.0_protein.faa	GCF_900698905.1_BuCikochiana_v1.0_protein.faa	GCF_900698915.1_BuCicurvipes_v1.0_protein.faa	GCF_900698945.1_BuCilaricifoliae_v1.0_protein.faa	GCF_900698975.1_BuCisplendens_Palmer_v1.0_protein.faa	GCF_900699025.1_BuCipseudotaxifoliae_v2.0_protein.faa	GCF_900699035.1_BuCipiceae_v1.0_protein.faa
67	67	0.577	WP_011054004.1	WP_011091564.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_011672704.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_013878097.1	WP_014499645.1	WP_014500186.1	WP_025369134.1	WP_025369134.1	WP_025369134.1	WP_025369134.1	WP_053940433.1	WP_075474340.1	WP_075433519.1	WP_158341074.1	WP_011054004.1	WP_158361081.1	WP_158349592.1	WP_158350819.1	WP_158336683.1	WP_158342026.1	WP_158352025.1	WP_158353921.1	WP_158337531.1	WP_158343871.1	WP_158362957.1	WP_158355242.1	WP_158356181.1	WP_158356760.1	WP_158358065.1	WP_158359858.1	WP_158360780.1	WP_158364804.1	WP_158338777.1	WP_158365885.1	WP_158367013.1	WP_158369110.1	WP_158339674.1	WP_158340244.1	WP_158340816.1	WP_158345149.1	WP_158346731.1	WP_158347978.1	WP_163119599.1	WP_158346731.1	WP_158360780.1	WP_075472865.1	WP_075474889.1	WP_075434122.1	WP_075432245.1	WP_158349199.1	WP_154060920.1	WP_154027649.1	WP_154061285.1	WP_154028810.1	WP_154029373.1	WP_154061657.1	WP_154049006.1	WP_075474889.1	WP_154049382.1
42	42	0.16	WP_011053559.1	*	WP_010895905.1	WP_014498809.1	WP_014498809.1	*	WP_009873981.1	WP_009873981.1	WP_009873981.1	WP_014498809.1	WP_009873981.1	*	WP_014499193.1	WP_014499759.1	WP_025368684.1	WP_025368684.1	WP_025368684.1	WP_025368684.1	WP_053940014.1	*	WP_075433095.1	WP_158341508.1	WP_011053559.1	WP_158360984.1	*	*	*	*	*	*	WP_158336818.1	WP_158343078.1	WP_158362133.1	WP_158354380.1	WP_158355765.1	WP_158356327.1	WP_158357151.1	WP_158358887.1	WP_158360345.1	WP_158363908.1	WP_158337893.1	WP_158365413.1	WP_158366223.1	WP_158368239.1	WP_158339195.1	WP_158339799.1	WP_158340373.1	*	WP_158345878.1	WP_158348178.1	WP_174240621.1	WP_158345878.1	WP_158360345.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.143	WP_011053539.1	*	WP_010895896.1	WP_012619398.1	WP_009873963.1	*	WP_009873963.1	WP_014499098.1	WP_012619398.1	WP_012619398.1	WP_014498975.1	*	WP_014499176.1	WP_014499741.1	WP_025368665.1	WP_025368665.1	WP_025368665.1	WP_025368665.1	WP_053939998.1	*	WP_075433076.1	WP_158341528.1	WP_011053539.1	WP_158361001.1	*	*	*	*	*	*	WP_158336797.1	WP_158343044.1	WP_158362101.1	WP_158354348.1	WP_158355747.1	WP_158356309.1	WP_158357121.1	WP_158358853.1	WP_158360328.1	WP_158363872.1	WP_158337857.1	WP_158365377.1	WP_158366205.1	WP_158368190.1	WP_158339161.1	WP_158339782.1	WP_158340358.1	*	WP_158345849.1	WP_158348142.1	WP_163118815.1	WP_178918882.1	WP_158360328.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.142	WP_011053709.1	*	WP_009874139.1	WP_009874139.1	WP_009874139.1	*	WP_009874139.1	WP_009874139.1	WP_009874139.1	WP_009874139.1	WP_009874139.1	*	WP_014499340.1	WP_014499898.1	WP_025368827.1	WP_025368827.1	WP_025368827.1	WP_025368827.1	WP_053940156.1	*	WP_075433234.1	WP_158341361.1	WP_011053709.1	WP_158361515.1	*	*	*	*	*	*	WP_158336991.1	WP_158343360.1	WP_158362415.1	WP_158354667.1	WP_158355903.1	WP_158356467.1	WP_158357454.1	WP_158359206.1	WP_158360491.1	WP_158364212.1	WP_158338179.1	WP_158365586.1	WP_158366418.1	WP_158368552.1	WP_158339378.1	WP_158339947.1	WP_158340517.1	*	WP_158346165.1	WP_158348464.1	WP_163119094.1	WP_158346165.1	WP_158360491.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.122	WP_011053568.1	*	WP_009873990.1	WP_012619405.1	WP_009873990.1	*	WP_009873990.1	WP_012619405.1	WP_012619405.1	WP_009873990.1	WP_009873990.1	*	WP_014499203.1	WP_014499768.1	WP_025368691.1	WP_025368691.1	WP_025368691.1	WP_025368691.1	WP_053940024.1	*	WP_075433105.1	WP_158341499.1	WP_011053568.1	WP_158360974.1	*	*	*	*	*	*	WP_158336837.1	WP_158343093.1	WP_158362154.1	WP_158354400.1	WP_158355773.1	WP_158356336.1	WP_158357173.1	WP_158358908.1	WP_158360355.1	WP_158363926.1	WP_158337913.1	WP_158365433.1	WP_158366233.1	WP_158368269.1	WP_158339213.1	WP_158339809.1	WP_158340383.1	*	WP_158345892.1	WP_158348198.1	WP_163118863.1	WP_158345892.1	WP_180818844.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.113	WP_011053691.1	*	WP_009874119.1	WP_009874119.1	WP_009874119.1	*	WP_009874119.1	WP_009874119.1	WP_009874119.1	WP_009874119.1	WP_009874119.1	*	WP_014499323.1	WP_014499879.1	WP_025368808.1	WP_025368808.1	WP_025368808.1	WP_025368808.1	WP_053940138.1	*	WP_075433215.1	WP_158341379.1	WP_011053691.1	WP_158361554.1	*	*	*	*	*	*	WP_158336960.1	WP_158343325.1	WP_158362377.1	WP_158354633.1	WP_158355888.1	WP_158356449.1	WP_158357416.1	WP_158359169.1	WP_158360474.1	WP_158364170.1	WP_158338143.1	WP_158365568.1	WP_158366379.1	WP_158368515.1	WP_158339359.1	WP_158339926.1	WP_158340498.1	*	WP_158346125.1	WP_158348431.1	WP_163119063.1	WP_158346125.1	WP_158360474.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.111	WP_011053999.1	*	WP_009874460.1	WP_009874460.1	WP_009874460.1	*	WP_009874460.1	WP_009874460.1	WP_009874460.1	WP_009874460.1	WP_014499078.1	*	WP_014499640.1	WP_014500181.1	WP_025369129.1	WP_025369129.1	WP_025369129.1	WP_025369129.1	WP_053940428.1	*	WP_075433514.1	WP_158341079.1	WP_011053999.1	WP_158361086.1	*	*	*	*	*	*	WP_158337521.1	WP_158343861.1	WP_158362948.1	WP_158355235.1	WP_158356176.1	WP_158356755.1	WP_158358055.1	WP_158359849.1	WP_158360775.1	WP_158364794.1	WP_158338767.1	WP_158365880.1	WP_158367003.1	WP_158369289.1	WP_158339669.1	WP_158340239.1	WP_158340812.1	*	WP_158346720.1	WP_158347973.1	WP_163119585.1	WP_158346720.1	WP_158360775.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.111	WP_011053715.1	*	WP_009874146.1	WP_009874146.1	WP_009874146.1	*	WP_009874146.1	WP_009874146.1	WP_009874146.1	WP_009874146.1	WP_009874146.1	*	WP_014499347.1	WP_014499904.1	WP_025368834.1	WP_025368834.1	WP_025368834.1	WP_025368834.1	WP_053940162.1	*	WP_075433240.1	WP_158341354.1	WP_011053715.1	WP_158361500.1	*	*	*	*	*	*	WP_158336997.1	WP_158343372.1	WP_158362427.1	WP_158354680.1	WP_158355910.1	WP_158356474.1	WP_158357466.1	WP_158359218.1	WP_158360498.1	WP_158364226.1	WP_158338193.1	WP_158365593.1	WP_158366430.1	WP_158368565.1	WP_158339383.1	WP_158339954.1	WP_158340524.1	*	WP_158346179.1	WP_158348478.1	WP_163119104.1	WP_178919086.1	WP_158360498.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.109	WP_011053904.1	*	WP_010896099.1	WP_012619534.1	WP_009874355.1	*	WP_009874355.1	WP_014499153.1	WP_014498758.1	WP_014498918.1	WP_009874355.1	*	WP_014499542.1	WP_014500088.1	WP_025369028.1	WP_025369028.1	WP_025369028.1	WP_025369028.1	WP_053940338.1	*	WP_075433423.1	WP_158341169.1	WP_011053904.1	WP_158361178.1	*	*	*	*	*	*	WP_158337335.1	WP_158343709.1	WP_158362773.1	WP_158355054.1	WP_158356092.1	WP_158356659.1	WP_158357853.1	WP_158359634.1	WP_158360683.1	WP_158364612.1	WP_158338583.1	WP_158365785.1	WP_158366816.1	WP_158368914.1	WP_158339576.1	WP_158340145.1	WP_158340717.1	*	WP_158346536.1	WP_158347794.1	WP_163119409.1	WP_178919290.1	WP_158360683.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0977	WP_011054057.1	*	WP_010896169.1	WP_010896169.1	WP_012619394.1	*	WP_009874521.1	WP_010896169.1	WP_010896169.1	WP_014498961.1	WP_014499090.1	*	WP_014499701.1	WP_014500238.1	WP_025369189.1	WP_025369189.1	WP_025369189.1	WP_025369189.1	WP_053940486.1	*	WP_075433569.1	WP_158341532.1	WP_011054057.1	WP_158361029.1	*	*	*	*	*	*	WP_158337645.1	WP_158343980.1	WP_158363059.1	WP_158355351.1	WP_158356234.1	WP_158356810.1	WP_158358180.1	WP_158359984.1	WP_158360834.1	WP_158364913.1	WP_158338883.1	WP_158366053.1	WP_158367147.1	WP_158369214.1	WP_158339726.1	WP_158340298.1	WP_158340871.1	*	WP_158345786.1	WP_158348081.1	WP_163119815.1	WP_178918865.1	WP_158360834.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0941	WP_011053726.1	*	WP_010895999.1	WP_010895999.1	WP_009874158.1	*	WP_009874158.1	WP_014498713.1	WP_014498713.1	WP_014498865.1	WP_010895999.1	*	WP_014499359.1	WP_014499914.1	WP_025404220.1	WP_025384577.1	WP_025404220.1	WP_025368845.1	WP_053940172.1	*	WP_075433252.1	WP_158341344.1	WP_011053726.1	WP_158361478.1	*	*	*	*	*	*	WP_158337008.1	WP_158343389.1	WP_158362439.1	WP_158354703.1	WP_158356276.1	WP_158356484.1	WP_158357484.1	WP_158359240.1	WP_158360508.1	WP_158364247.1	WP_158338213.1	WP_158365602.1	WP_158366452.1	WP_158368593.1	WP_158339394.1	WP_158339965.1	WP_158340922.1	*	WP_158346203.1	WP_158348501.1	WP_163119119.1	WP_158346203.1	WP_158360508.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0909	WP_011053812.1	*	WP_009874252.1	WP_009874252.1	WP_009874252.1	*	WP_009874252.1	WP_009874252.1	WP_009874252.1	WP_009874252.1	WP_009874252.1	*	WP_014499451.1	WP_014500000.1	WP_025368938.1	WP_025368938.1	WP_025368938.1	WP_025368938.1	WP_053940255.1	*	WP_075433333.1	WP_158341262.1	WP_108926797.1	WP_158361307.1	*	*	*	*	*	*	WP_158337150.1	WP_158343545.1	WP_158362608.1	WP_158354878.1	WP_158356002.1	WP_158356568.1	WP_158357666.1	WP_158359431.1	WP_158360595.1	WP_158364422.1	WP_158338394.1	WP_158365692.1	WP_158366634.1	WP_158368753.1	WP_158339484.1	WP_158340052.1	WP_158340623.1	*	WP_158346360.1	WP_158347617.1	WP_163119266.1	WP_158346360.1	WP_158360595.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0796	WP_011054068.1	*	WP_010896178.1	WP_009874537.1	WP_009874537.1	*	WP_009874537.1	WP_009874537.1	WP_009874537.1	WP_009874537.1	WP_014499094.1	*	WP_014499714.1	WP_014500250.1	WP_025369201.1	WP_025369201.1	WP_025369201.1	WP_025369201.1	WP_053940497.1	*	WP_075433581.1	WP_158341012.1	WP_011054068.1	WP_158361018.1	*	*	*	*	*	*	WP_158337665.1	WP_158344003.1	WP_158363078.1	WP_158355378.1	WP_158356246.1	WP_158356821.1	WP_158358202.1	WP_158360017.1	WP_158360846.1	WP_158364935.1	WP_158338916.1	WP_158365984.1	WP_158367186.1	WP_158369236.1	WP_158339736.1	WP_158340312.1	WP_158340884.1	*	WP_158345814.1	WP_158348104.1	WP_163119723.1	WP_158345814.1	WP_158360846.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0663	WP_011053781.1	*	WP_010896034.1	WP_009874220.1	WP_009874220.1	*	WP_009874220.1	WP_014498729.1	WP_014498729.1	WP_014498888.1	WP_009874220.1	*	WP_044005660.1	WP_014499969.1	WP_025368905.1	WP_025368905.1	WP_025404223.1	WP_025368905.1	WP_053940225.1	*	WP_075433303.1	WP_158341293.1	WP_011053781.1	WP_158361377.1	*	*	*	*	*	*	WP_158337086.1	WP_158343493.1	WP_158362544.1	WP_158354815.1	WP_158355971.1	WP_158356538.1	WP_158357600.1	WP_158359364.1	WP_158360564.1	WP_158364358.1	WP_158338330.1	WP_158365657.1	WP_158366566.1	WP_158368694.1	WP_158339451.1	WP_158340020.1	WP_158340590.1	*	WP_158346303.1	WP_158347556.1	WP_163119217.1	WP_158346303.1	WP_158360564.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0655	WP_011053585.1	*	WP_010895918.1	WP_009874008.1	WP_009874008.1	*	WP_009874008.1	WP_009874008.1	WP_009874008.1	WP_009874008.1	WP_009874008.1	*	WP_014499220.1	WP_014499782.1	WP_025368708.1	WP_025368708.1	WP_025368708.1	WP_025368708.1	WP_053940038.1	*	WP_075433120.1	WP_158341483.1	WP_011053585.1	WP_158360959.1	*	*	*	*	*	*	WP_158336854.1	WP_158343120.1	WP_158362185.1	WP_158354433.1	WP_158355789.1	WP_158356348.1	WP_158357211.1	WP_158358941.1	WP_158360372.1	WP_158363952.1	WP_158337945.1	WP_158365463.1	WP_158366248.1	WP_158368305.1	WP_158339250.1	WP_158339825.1	WP_158340400.1	*	WP_158345927.1	WP_158348232.1	WP_163118887.1	WP_158345927.1	WP_180818845.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0608	WP_044006091.1	*	WP_009874357.1	WP_009874357.1	WP_009874357.1	*	WP_009874357.1	WP_009874357.1	WP_009874357.1	WP_009874357.1	WP_009874357.1	*	WP_014499543.1	WP_014500089.1	WP_025369029.1	WP_025369029.1	WP_025369029.1	WP_025369029.1	WP_053940339.1	*	WP_075433424.1	WP_158341168.1	WP_044006091.1	WP_158361177.1	*	*	*	*	*	*	WP_158337337.1	WP_158343711.1	WP_158362775.1	WP_158355056.1	WP_158356093.1	WP_158356660.1	WP_158357855.1	WP_158359636.1	WP_158360684.1	WP_158364614.1	WP_158338585.1	WP_158365786.1	WP_158366818.1	WP_158368916.1	WP_158339577.1	WP_158340146.1	WP_158340718.1	*	WP_158346538.1	WP_158347796.1	WP_163119411.1	WP_158346538.1	WP_158360684.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0607	WP_011053804.1	*	WP_010896051.1	WP_012619494.1	WP_009874245.1	*	WP_009874245.1	WP_014499143.1	WP_012619494.1	WP_014498894.1	WP_012619494.1	*	WP_014499443.1	WP_014499993.1	WP_025368929.1	WP_025368929.1	WP_025368929.1	WP_025368929.1	WP_053940246.1	*	WP_075433325.1	WP_158341271.1	WP_011053804.1	WP_158361328.1	*	*	*	*	*	*	WP_158337134.1	WP_158343530.1	WP_158362592.1	WP_158354862.1	WP_158355994.1	WP_158356561.1	WP_158357650.1	WP_158359418.1	WP_158360586.1	WP_158364404.1	WP_158338378.1	WP_158365684.1	WP_158366616.1	WP_158368735.1	WP_158339476.1	WP_158340043.1	WP_158340615.1	*	WP_158346343.1	WP_158347599.1	WP_163119252.1	WP_158346343.1	WP_158360586.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0441	WP_011053953.1	*	WP_010896128.1	WP_009874411.1	WP_009874411.1	*	WP_009874411.1	WP_009874411.1	WP_009874411.1	WP_009874411.1	WP_009874411.1	*	WP_014499595.1	WP_014500139.1	WP_044006142.1	WP_044006142.1	WP_044006142.1	WP_044006142.1	WP_053940387.1	*	WP_075433471.1	WP_158341117.1	WP_011053953.1	WP_158361128.1	*	*	*	*	*	*	WP_158337437.1	WP_158343800.1	WP_158362869.1	WP_158355155.1	WP_158356297.1	WP_158356711.1	WP_158357965.1	WP_158359758.1	WP_158360735.1	WP_158364713.1	WP_158338683.1	WP_158365838.1	WP_158366916.1	WP_158369018.1	WP_158339627.1	WP_158340197.1	WP_158340771.1	*	WP_158346638.1	WP_158347896.1	WP_163119506.1	WP_158346638.1	WP_158360735.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0415	WP_011053750.1	*	WP_009874186.1	WP_009874186.1	WP_009874186.1	*	WP_009874186.1	WP_009874186.1	WP_014498720.1	WP_009874186.1	WP_009874186.1	*	WP_014499386.1	WP_014499938.1	WP_025368871.1	WP_025368871.1	WP_025368871.1	WP_025368871.1	WP_053940196.1	*	WP_075433272.1	WP_158341322.1	WP_011053750.1	WP_158361435.1	*	*	*	*	*	*	WP_158337031.1	WP_158343442.1	WP_158362488.1	WP_158354751.1	WP_158355942.1	WP_158356509.1	WP_158357538.1	WP_158359298.1	WP_158360533.1	WP_158364296.1	WP_158338263.1	WP_158365627.1	WP_158366504.1	WP_158368635.1	WP_158339418.1	WP_158339990.1	WP_158340558.1	*	WP_158346243.1	WP_158347494.1	WP_163119163.1	WP_158346243.1	WP_158360533.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.033	WP_011053597.1	*	WP_010895921.1	WP_009874020.1	WP_009874020.1	*	WP_009874020.1	WP_009874020.1	WP_009874020.1	WP_009874020.1	WP_009874020.1	*	WP_014499231.1	WP_014499793.1	WP_025368719.1	WP_025368719.1	WP_025368719.1	WP_025368719.1	WP_053940050.1	*	WP_075433131.1	WP_158341471.1	WP_011053597.1	WP_158360948.1	*	*	*	*	*	*	WP_158336865.1	WP_158343151.1	WP_158362211.1	WP_158354454.1	WP_158355800.1	WP_158356359.1	WP_158357234.1	WP_158358965.1	WP_158360384.1	WP_158363975.1	WP_158337969.1	WP_158365475.1	WP_158366259.1	WP_158368328.1	WP_158339270.1	WP_158339837.1	WP_158340411.1	*	WP_158345947.1	WP_158348254.1	WP_163118911.1	WP_158345947.1	WP_158360384.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0326	WP_011053985.1	*	WP_009874446.1	WP_012619569.1	WP_009874446.1	*	WP_009874446.1	WP_012619569.1	WP_012619569.1	WP_012619569.1	WP_012619569.1	*	WP_014499626.1	WP_014500167.1	WP_025369115.1	WP_025369115.1	WP_025369115.1	WP_025369115.1	WP_053940415.1	*	WP_075433501.1	WP_158341091.1	WP_011053985.1	WP_158361100.1	*	*	*	*	*	*	WP_158337493.1	WP_158343835.1	WP_158362922.1	WP_158355213.1	WP_158356162.1	WP_158356741.1	WP_158358026.1	WP_158359823.1	WP_158360762.1	WP_158364766.1	WP_158338739.1	WP_158365866.1	WP_158366975.1	WP_158369078.1	WP_158339656.1	WP_158340226.1	WP_158340800.1	*	WP_158346887.1	WP_158347951.1	WP_163119556.1	WP_158346887.1	WP_158360762.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0325	WP_011053915.1	*	WP_009874367.1	WP_009874367.1	WP_009874367.1	*	WP_009874367.1	WP_049763547.1	WP_049763547.1	WP_009874367.1	WP_014499053.1	*	WP_079172776.1	WP_014500098.1	WP_025369040.1	WP_025369040.1	WP_025369040.1	WP_025369040.1	WP_053940349.1	*	WP_075433433.1	WP_158341157.1	WP_011053915.1	WP_158361167.1	*	*	*	*	*	*	WP_158337357.1	WP_158343730.1	WP_158362795.1	WP_158355076.1	WP_158356104.1	WP_158356671.1	WP_158357874.1	WP_158359662.1	WP_158360694.1	WP_158364635.1	WP_158338601.1	WP_158365795.1	WP_158366836.1	WP_158368936.1	WP_158339587.1	WP_158340155.1	WP_158340727.1	*	WP_158346556.1	WP_158347814.1	WP_163119432.1	WP_158346556.1	WP_158360694.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0323	WP_011053637.1	*	WP_010895949.1	WP_009874063.1	WP_009874063.1	*	WP_009874063.1	WP_009874063.1	WP_009874063.1	WP_009874063.1	WP_009874063.1	*	WP_014499271.1	WP_014499833.1	WP_025368755.1	WP_025368755.1	WP_025368755.1	WP_025368755.1	WP_053940088.1	*	WP_075433169.1	WP_158341431.1	WP_011053637.1	WP_158361642.1	*	*	*	*	*	*	WP_158336908.1	WP_158343229.1	WP_158362296.1	WP_158354539.1	WP_158355838.1	WP_158356399.1	WP_158357315.1	WP_158359055.1	WP_158360423.1	WP_158364056.1	WP_158338052.1	WP_158365518.1	WP_158366298.1	WP_158368412.1	WP_158339309.1	WP_158339876.1	WP_158340449.1	*	WP_158346854.1	WP_158348330.1	WP_163118973.1	WP_158346854.1	WP_158360423.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0321	WP_011054047.1	*	WP_009874510.1	WP_009874510.1	WP_009874510.1	*	WP_009874510.1	WP_009874510.1	WP_009874510.1	WP_009874510.1	WP_009874510.1	*	WP_014499690.1	WP_014500228.1	WP_025369179.1	WP_025369179.1	WP_025369179.1	WP_025369179.1	WP_053940477.1	*	WP_075433560.1	WP_158341033.1	WP_011054047.1	WP_158361038.1	*	*	*	*	*	*	WP_158337626.1	WP_158343960.1	WP_158363041.1	WP_158355332.1	WP_158356225.1	WP_158356800.1	WP_158358158.1	WP_158359962.1	WP_158360825.1	WP_158364892.1	WP_158338862.1	WP_158365943.1	WP_158367114.1	WP_158369196.1	WP_158339715.1	WP_158340287.1	WP_158340860.1	*	WP_158346834.1	WP_158348060.1	WP_163119687.1	WP_178919454.1	WP_158360825.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0297	WP_011053767.1	*	WP_009874204.1	WP_009874204.1	WP_009874204.1	*	WP_009874204.1	WP_009874204.1	WP_009874204.1	WP_009874204.1	WP_009874204.1	*	WP_014499403.1	WP_014499955.1	WP_025368889.1	WP_025368889.1	WP_025368889.1	WP_025368889.1	WP_053940212.1	*	WP_075433288.1	WP_158341305.1	WP_011053767.1	WP_158361404.1	*	*	*	*	*	*	WP_158337058.1	WP_158343468.1	WP_158362521.1	WP_158354786.1	WP_158355957.1	WP_158356526.1	WP_158357569.1	WP_158359335.1	WP_158360549.1	WP_158364329.1	WP_158338300.1	WP_158365644.1	WP_158366541.1	WP_158368668.1	WP_158339436.1	WP_158340006.1	WP_158340576.1	*	WP_158346278.1	WP_158347528.1	WP_163119194.1	WP_178919137.1	WP_180818862.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0292	WP_011053998.1	*	WP_009874459.1	WP_009874459.1	WP_009874459.1	*	WP_009874459.1	WP_009874459.1	WP_009874459.1	WP_009874459.1	WP_009874459.1	*	WP_014499639.1	WP_014500180.1	WP_025369128.1	WP_025369128.1	WP_025369128.1	WP_025369128.1	WP_053940427.1	*	WP_075433513.1	WP_187151982.1	WP_011053998.1	WP_158361087.1	*	*	*	*	*	*	WP_158337519.1	WP_158343859.1	WP_158362946.1	WP_158355233.1	WP_158356175.1	WP_158356754.1	WP_158358053.1	WP_158359848.1	WP_158360774.1	WP_158364792.1	WP_158338765.1	WP_158365879.1	WP_158367001.1	WP_158369101.1	WP_158339668.1	WP_158340238.1	WP_158340811.1	*	WP_158346718.1	WP_158347972.1	WP_163119583.1	WP_158346718.1	WP_158360774.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
42	42	0.0151	WP_011053869.1	*	WP_009874317.1	WP_009874317.1	WP_009874317.1	*	WP_009874317.1	WP_009874317.1	WP_009874317.1	WP_009874317.1	WP_009874317.1	*	WP_014499507.1	WP_014500055.1	WP_044006166.1	WP_044006166.1	WP_044006166.1	WP_044006166.1	WP_053940307.1	*	WP_075433387.1	WP_158341204.1	WP_011053869.1	WP_158361212.1	*	*	*	*	*	*	WP_158337265.1	WP_158344059.1	WP_158363118.1	WP_158354982.1	WP_158356060.1	WP_158356625.1	WP_158357781.1	WP_158360088.1	WP_158360651.1	WP_158364539.1	WP_158338509.1	WP_158365750.1	WP_158366749.1	WP_158368860.1	WP_158339541.1	WP_158340111.1	WP_158340682.1	*	WP_158346471.1	WP_158347728.1	WP_163119356.1	WP_178919245.1	WP_158360651.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
